human_gene,mouse_gene,TPM_human,TPM_mouse
ANGPTL3,Angptl3,3.090517190097613,4.338902258497052
ANGPTL4,Angptl4,3.4176028107509637,1.8632026608162515
ANGPTL6,Angptl6,0.13029547215795836,1.2113294467206053
ANGPTL7,Angptl7,2.4943324083429834,0.914817150332743
ANGPTL8,Angptl8,0.8217074772682381,1.394958062670994
ANXA1,Anxa1,137.0629248254866,174.82936929780524
AOAH,Aoah,2.4983072534997866,0.5154816557252535
APCS,Apcs,0,4.338223624882888
APELA,Apela,0.0365939621214811,0.03280314076045073
APLN,Apln,1.1286351080180426,0.19920068793453144
APOA1,Apoa1,0.17263903207497067,136.02807880722315
APOA2,Apoa2,0.209527454003586,93.60038541640829
APOA4,Apoa4,0,15.326466144451755
APOA5,Apoa5,0,6.97046795738331
APOB,Apob,0,3.397183771315105
APOC1,Apoc1,12.646871792733831,43.95254815248969
APOC3,Apoc3,0,28.796336148541133
APOC4,Apoc4,0,5.348531452708798
APOD,Apod,91.40616934549924,48.12360506030463
APOE,Apoe,102.53889539676436,493.9789702704858
APOF,Apof,0.6248048754263666,5.729383128933402
APOH,Apoh,0,23.706731825154424
APOM,Apom,0,4.21204968157543
APOO,Apoo,4.4881116140565895,30.255037924772925
APP,App,160.61051294412968,153.99150330443882
ARSI,Arsi,1.0667128646151358,0.928411593285274
ARSJ,Arsj,11.850369924908824,0.3858911386545428
ARSK,Arsk,1.99178238487623,5.867830376994403
ART5,Art5,0.1990008718793408,0.07340707138165546
ARTN,Artn,0.17689754929683812,0.25692884423141454
ASIP,a,0.3463884728167567,0.02807396941418661
ASPN,Aspn,1.010094572548425,2.6808987985667208
AVP,Avp,0,0.16853914318296193
AZGP1,Azgp1,3377.7098765794603,130.38084616259852
B2M,B2m,57.83589086765503,364.1002028185487
B3GAT1,B3gat1,1.88387108096144,0.00207038044864148
BCAN,Bcan,0.0486267411737738,15.462865775910377
BCHE,Bche,0.0631900059558074,6.615269894925041
BDNF,Bdnf,0.452420890047285,0.03154220653266209
BGN,Bgn,23.185354607499303,110.40185446214107
BMP1,Bmp1,6.959556408877293,12.665674758043856
BMP10,Bmp10,0.01894140477240113,0.00414250654864645
BMP15,Bmp15,0,0.01853586478516055
BMP2,Bmp2,1.86916567360892,0.319288682246713
BMP3,Bmp3,2.9769140864808263,0.2875310189652469
BMP4,Bmp4,2.2896918192044136,4.665682352190857
