transcript_id,gene_id,gene_name
ENSMUST00000313776,ENSMUSG00000132738,Gm58139
ENSMUST00000313777,ENSMUSG00000132738,Gm58139
ENSMUST00000186957,ENSMUSG00000101230,Gm21862
ENSMUST00000369830,ENSMUSG00000142254,Gm58140
ENSMUST00000187276,ENSMUSG00000100331,Gm20880
ENSMUST00000331978,ENSMUSG00000135710,Gm58141
ENSMUST00000331979,ENSMUSG00000135710,Gm58141
ENSMUST00000186397,ENSMUSG00000100390,Gm20881
ENSMUST00000335361,ENSMUSG00000136350,Gm58142
ENSMUST00000186824,ENSMUSG00000100116,Gm20861
ENSMUST00000336187,ENSMUSG00000136506,Gm58143
ENSMUST00000336188,ENSMUSG00000136506,Gm58143
ENSMUST00000190842,ENSMUSG00000099524,Gm20860
ENSMUST00000262300,ENSMUSG00000124179,Gm58144
ENSMUST00000262301,ENSMUSG00000124179,Gm58144
ENSMUST00000185749,ENSMUSG00000100802,Gm20889
ENSMUST00000286218,ENSMUSG00000128189,Gm58145
ENSMUST00000286219,ENSMUSG00000128189,Gm58145
ENSMUST00000188597,ENSMUSG00000101752,Gm20887
ENSMUST00000263113,ENSMUSG00000124324,Gm58146
ENSMUST00000263114,ENSMUSG00000124324,Gm58146
ENSMUST00000191571,ENSMUSG00000101193,Gm21849
ENSMUST00000366270,ENSMUSG00000141644,Gm58147
ENSMUST00000366271,ENSMUSG00000141644,Gm58147
ENSMUST00000186803,ENSMUSG00000100655,Gm21462
ENSMUST00000355546,ENSMUSG00000139805,Gm58148
ENSMUST00000187680,ENSMUSG00000101670,Gm21470
ENSMUST00000360146,ENSMUSG00000140544,Gm58149
ENSMUST00000360147,ENSMUSG00000140544,Gm58149
ENSMUST00000186946,ENSMUSG00000101631,Gm20884
ENSMUST00000263073,ENSMUSG00000124313,Gm58150
ENSMUST00000263074,ENSMUSG00000124313,Gm58150
ENSMUST00000191291,ENSMUSG00000102132,Gm21813
ENSMUST00000319979,ENSMUSG00000133672,Gm58151
ENSMUST00000319980,ENSMUSG00000133672,Gm58151
ENSMUST00000189705,ENSMUSG00000100098,Gm21387
ENSMUST00000271597,ENSMUSG00000125664,Gm58152
ENSMUST00000271598,ENSMUSG00000125664,Gm58152
ENSMUST00000188391,ENSMUSG00000099709,Gm21396
ENSMUST00000348775,ENSMUSG00000138587,Gm58153
ENSMUST00000348776,ENSMUSG00000138587,Gm58153
ENSMUST00000191118,ENSMUSG00000100355,Gm28107
ENSMUST00000307251,ENSMUSG00000131703,Gm58154
ENSMUST00000307252,ENSMUSG00000131703,Gm58154
ENSMUST00000190467,ENSMUSG00000101623,Gm21245
ENSMUST00000334829,ENSMUSG00000136222,Gm58155
ENSMUST00000334830,ENSMUSG00000136222,Gm58155
ENSMUST00000190745,ENSMUSG00000101515,Gm21899
ENSMUST00000311863,ENSMUSG00000132385,Gm58156
ENSMUST00000188516,ENSMUSG00000101494,Gm21792
ENSMUST00000367321,ENSMUSG00000141808,Gm58157
ENSMUST00000367322,ENSMUSG00000141808,Gm58157
ENSMUST00000190009,ENSMUSG00000100343,Gm20923
ENSMUST00000288640,ENSMUSG00000128620,Gm58158
ENSMUST00000288641,ENSMUSG00000128620,Gm58158
ENSMUST00000187380,ENSMUSG00000102044,Gm21249
ENSMUST00000293086,ENSMUSG00000129352,Gm58159
ENSMUST00000293087,ENSMUSG00000129352,Gm58159
ENSMUST00000191377,ENSMUSG00000100818,Gm21287
ENSMUST00000256128,ENSMUSG00000123090,Gm58160
ENSMUST00000256129,ENSMUSG00000123090,Gm58160
ENSMUST00000188709,ENSMUSG00000099529,Gm29390
ENSMUST00000328841,ENSMUSG00000135148,Gm58161
ENSMUST00000328842,ENSMUSG00000135148,Gm58161
ENSMUST00000187428,ENSMUSG00000100870,Gm21720
ENSMUST00000254539,ENSMUSG00000122736,Gm58162
ENSMUST00000254540,ENSMUSG00000122736,Gm58162
ENSMUST00000190955,ENSMUSG00000100403,Gm21838
ENSMUST00000277593,ENSMUSG00000126677,Gm58163
ENSMUST00000187036,ENSMUSG00000100036,Gm28671
ENSMUST00000267498,ENSMUSG00000124984,Gm58164
ENSMUST00000267499,ENSMUSG00000124984,Gm58164
ENSMUST00000185646,ENSMUSG00000101987,Gm21268
ENSMUST00000301406,ENSMUSG00000130728,Gm58165
ENSMUST00000301407,ENSMUSG00000130728,Gm58165
ENSMUST00000185958,ENSMUSG00000100072,Gm21275
ENSMUST00000345544,ENSMUSG00000138100,Gm58166
ENSMUST00000345545,ENSMUSG00000138100,Gm58166
ENSMUST00000190361,ENSMUSG00000101420,Gm21902
ENSMUST00000362567,ENSMUSG00000141019,Gm58167
ENSMUST00000188897,ENSMUSG00000100270,Gm21803
ENSMUST00000350872,ENSMUSG00000139044,Gm58168
ENSMUST00000188719,ENSMUSG00000100246,Gm20879
ENSMUST00000375178,ENSMUSG00000143183,Gm20879
ENSMUST00000375179,ENSMUSG00000143183,Gm20879
ENSMUST00000191214,ENSMUSG00000100834,Gm21285
ENSMUST00000299636,ENSMUSG00000130390,Gm58170
ENSMUST00000299637,ENSMUSG00000130390,Gm58170
ENSMUST00000189760,ENSMUSG00000100507,Gm21906
ENSMUST00000328366,ENSMUSG00000135060,Gm58171
ENSMUST00000189647,ENSMUSG00000101992,Gm29249
ENSMUST00000330333,ENSMUSG00000135472,Gm58172
ENSMUST00000190042,ENSMUSG00000101665,Gm21920
ENSMUST00000300531,ENSMUSG00000130566,Gm58173
ENSMUST00000300532,ENSMUSG00000130566,Gm58173
ENSMUST00000189343,ENSMUSG00000101446,Gm21749
ENSMUST00000266848,ENSMUSG00000124902,Gm58174
ENSMUST00000188765,ENSMUSG00000100864,Gm21302
ENSMUST00000258328,ENSMUSG00000123438,Gm21302
ENSMUST00000258329,ENSMUSG00000123438,Gm21302
ENSMUST00000190382,ENSMUSG00000099594,Gm21740
ENSMUST00000275362,ENSMUSG00000126253,Gm58176
ENSMUST00000275363,ENSMUSG00000126253,Gm58176
ENSMUST00000186393,ENSMUSG00000101267,Gm21912
ENSMUST00000278078,ENSMUSG00000126778,Gm58177
ENSMUST00000278079,ENSMUSG00000126778,Gm58177
ENSMUST00000186555,ENSMUSG00000099466,Gm29304
ENSMUST00000333981,ENSMUSG00000136088,Gm58178
ENSMUST00000333982,ENSMUSG00000136088,Gm58178
ENSMUST00000179631,ENSMUSG00000096518,Gm21894
ENSMUST00000322444,ENSMUSG00000134093,Gm58179
ENSMUST00000186168,ENSMUSG00000101490,Gm20927
ENSMUST00000277365,ENSMUSG00000126623,Gm58180
ENSMUST00000277366,ENSMUSG00000126623,Gm58180
ENSMUST00000186998,ENSMUSG00000099993,Gm20930
ENSMUST00000321376,ENSMUSG00000133890,Gm58181
ENSMUST00000321377,ENSMUSG00000133890,Gm58181
ENSMUST00000190738,ENSMUSG00000101364,Gm29300
ENSMUST00000337310,ENSMUSG00000136704,Gm58182
ENSMUST00000337311,ENSMUSG00000136704,Gm58182
ENSMUST00000185670,ENSMUSG00000102035,Gm21733
ENSMUST00000352550,ENSMUSG00000139298,Gm58183
ENSMUST00000186881,ENSMUSG00000101228,Gm21330
ENSMUST00000258484,ENSMUSG00000123476,Gm21330
ENSMUST00000258485,ENSMUSG00000123476,Gm21330
ENSMUST00000186482,ENSMUSG00000100052,Gm28353
ENSMUST00000329811,ENSMUSG00000135405,Gm58185
ENSMUST00000190672,ENSMUSG00000100207,Gm28203
ENSMUST00000332400,ENSMUSG00000135821,Gm58186
ENSMUST00000188010,ENSMUSG00000100142,Gm21340
ENSMUST00000274446,ENSMUSG00000126118,Gm58187
ENSMUST00000274447,ENSMUSG00000126118,Gm58187
ENSMUST00000190752,ENSMUSG00000102103,Gm21851
ENSMUST00000336966,ENSMUSG00000136646,Gm58188
ENSMUST00000187438,ENSMUSG00000099527,Gm21819
ENSMUST00000334938,ENSMUSG00000136254,Gm58189
ENSMUST00000334939,ENSMUSG00000136254,Gm58189
ENSMUST00000188867,ENSMUSG00000099920,Gm29223
ENSMUST00000356842,ENSMUSG00000140000,Gm58190
ENSMUST00000178213,ENSMUSG00000096875,Gm21815
ENSMUST00000279210,ENSMUSG00000126936,Gm58191
ENSMUST00000279211,ENSMUSG00000126936,Gm58191
ENSMUST00000279212,ENSMUSG00000126936,Gm58191
ENSMUST00000177626,ENSMUSG00000094217,Gm20794
ENSMUST00000290291,ENSMUSG00000128856,Gm58192
ENSMUST00000290292,ENSMUSG00000128856,Gm58192
ENSMUST00000290293,ENSMUSG00000128856,Gm58192
ENSMUST00000189668,ENSMUSG00000100575,Gm21489
ENSMUST00000301957,ENSMUSG00000130794,Gm58193
ENSMUST00000301958,ENSMUSG00000130794,Gm58193
ENSMUST00000301959,ENSMUSG00000130794,Gm58193
ENSMUST00000301960,ENSMUSG00000130794,Gm58193
ENSMUST00000186439,ENSMUSG00000101676,Gm21832
ENSMUST00000344919,ENSMUSG00000137996,Gm58194
ENSMUST00000344920,ENSMUSG00000137996,Gm58194
ENSMUST00000190112,ENSMUSG00000101510,Gm21573
ENSMUST00000310988,ENSMUSG00000132228,Gm58195
ENSMUST00000310989,ENSMUSG00000132228,Gm58195
ENSMUST00000188372,ENSMUSG00000099739,Gm20804
ENSMUST00000294579,ENSMUSG00000129576,Gm58196
ENSMUST00000294580,ENSMUSG00000129576,Gm58196
ENSMUST00000185640,ENSMUSG00000101323,Gm21877
ENSMUST00000268649,ENSMUSG00000125183,Gm58197
ENSMUST00000268650,ENSMUSG00000125183,Gm58197
ENSMUST00000191171,ENSMUSG00000100307,Gm29546
ENSMUST00000253522,ENSMUSG00000122532,Gm58198
ENSMUST00000190506,ENSMUSG00000101998,Gm21530
ENSMUST00000310042,ENSMUSG00000132078,Gm58199
ENSMUST00000310043,ENSMUSG00000132078,Gm58199
ENSMUST00000190775,ENSMUSG00000101864,Gm21634
ENSMUST00000366514,ENSMUSG00000141707,Gm58200
ENSMUST00000186508,ENSMUSG00000100712,Gm28446
ENSMUST00000329660,ENSMUSG00000135370,Gm58201
ENSMUST00000190192,ENSMUSG00000100520,Gm20885
ENSMUST00000368398,ENSMUSG00000142002,Gm58202
ENSMUST00000368399,ENSMUSG00000142002,Gm58202
ENSMUST00000368400,ENSMUSG00000142002,Gm58202
ENSMUST00000368401,ENSMUSG00000142002,Gm58202
ENSMUST00000188086,ENSMUSG00000101887,Gm21654
ENSMUST00000303673,ENSMUSG00000131046,Gm58203
ENSMUST00000303674,ENSMUSG00000131046,Gm58203
ENSMUST00000191028,ENSMUSG00000101403,Gm20882
ENSMUST00000300897,ENSMUSG00000130636,Gm58204
ENSMUST00000300898,ENSMUSG00000130636,Gm58204
ENSMUST00000185201,ENSMUSG00000101830,Gm20907
ENSMUST00000369500,ENSMUSG00000142179,Gm58205
ENSMUST00000369501,ENSMUSG00000142179,Gm58205
ENSMUST00000188265,ENSMUSG00000101022,Gm20921
ENSMUST00000369743,ENSMUSG00000142230,Gm58206
ENSMUST00000369744,ENSMUSG00000142230,Gm58206
ENSMUST00000187451,ENSMUSG00000100077,Gm21826
ENSMUST00000250537,ENSMUSG00000122067,Gm58207
ENSMUST00000180048,ENSMUSG00000095103,Gm21171
ENSMUST00000309543,ENSMUSG00000131973,Gm58208
ENSMUST00000191049,ENSMUSG00000101679,Gm20936
ENSMUST00000300967,ENSMUSG00000130658,Gm58209
ENSMUST00000300968,ENSMUSG00000130658,Gm58209
ENSMUST00000190359,ENSMUSG00000099434,Gm20934
ENSMUST00000349802,ENSMUSG00000138829,Gm58210
ENSMUST00000349803,ENSMUSG00000138829,Gm58210
ENSMUST00000189997,ENSMUSG00000100993,Gm21895
ENSMUST00000301649,ENSMUSG00000130754,Gm58211
ENSMUST00000187070,ENSMUSG00000100136,Gm20933
ENSMUST00000304896,ENSMUSG00000131248,Gm58212
ENSMUST00000304897,ENSMUSG00000131248,Gm58212
ENSMUST00000191163,ENSMUSG00000099368,Gm21910
ENSMUST00000355029,ENSMUSG00000139731,Gm58213
ENSMUST00000188487,ENSMUSG00000101010,Gm21889
ENSMUST00000287167,ENSMUSG00000128383,Gm58214
ENSMUST00000287168,ENSMUSG00000128383,Gm58214
ENSMUST00000188301,ENSMUSG00000099852,Gm29002
ENSMUST00000281468,ENSMUSG00000127340,Gm58215
ENSMUST00000186429,ENSMUSG00000100547,Gm28611
ENSMUST00000318188,ENSMUSG00000133482,Gm58216
ENSMUST00000191466,ENSMUSG00000099755,Gm21114
ENSMUST00000299815,ENSMUSG00000130436,Gm21114
ENSMUST00000299816,ENSMUSG00000130436,Gm21114
ENSMUST00000178356,ENSMUSG00000096881,Gm20874
ENSMUST00000262111,ENSMUSG00000124106,Gm58218
ENSMUST00000262112,ENSMUSG00000124106,Gm58218
ENSMUST00000262113,ENSMUSG00000124106,Gm58218
ENSMUST00000262114,ENSMUSG00000124106,Gm58218
ENSMUST00000188375,ENSMUSG00000101139,Gm29639
ENSMUST00000361940,ENSMUSG00000140914,Gm58219
ENSMUST00000188405,ENSMUSG00000101825,Gm21806
ENSMUST00000349518,ENSMUSG00000138750,Gm58220
ENSMUST00000349519,ENSMUSG00000138750,Gm58220
ENSMUST00000187518,ENSMUSG00000099976,Gm20935
ENSMUST00000378155,ENSMUSG00000143606,Gm58221
ENSMUST00000193949,ENSMUSG00000102230,Gm31335
ENSMUST00000345562,ENSMUSG00000138102,Gm58222
ENSMUST00000345563,ENSMUSG00000138102,Gm58222
ENSMUST00000191793,ENSMUSG00000102957,Gm21065
ENSMUST00000283776,ENSMUSG00000127736,Gm58223
ENSMUST00000283777,ENSMUSG00000127736,Gm58223
ENSMUST00000195734,ENSMUSG00000103269,Gm36978
ENSMUST00000288329,ENSMUSG00000128553,Gm58224
ENSMUST00000194621,ENSMUSG00000102487,Gm21871
ENSMUST00000366274,ENSMUSG00000141646,Gm58225
ENSMUST00000193164,ENSMUSG00000102347,Gm21469
ENSMUST00000259461,ENSMUSG00000123676,Gm21469
ENSMUST00000259462,ENSMUSG00000123676,Gm21469
ENSMUST00000194101,ENSMUSG00000104480,Gm21661
ENSMUST00000325046,ENSMUSG00000134505,Gm58227
ENSMUST00000325047,ENSMUSG00000134505,Gm58227
ENSMUST00000192989,ENSMUSG00000103231,Gm21907
ENSMUST00000322174,ENSMUSG00000134036,Gm58228
ENSMUST00000322175,ENSMUSG00000134036,Gm58228
ENSMUST00000193967,ENSMUSG00000103074,Gm20925
ENSMUST00000364375,ENSMUSG00000141283,Gm58229
ENSMUST00000364376,ENSMUSG00000141283,Gm58229
ENSMUST00000194457,ENSMUSG00000102965,Gm20926
ENSMUST00000288033,ENSMUSG00000128520,Gm58230
ENSMUST00000288034,ENSMUSG00000128520,Gm58230
ENSMUST00000194103,ENSMUSG00000104247,Gm21768
ENSMUST00000269720,ENSMUSG00000125374,Gm58231
ENSMUST00000269721,ENSMUSG00000125374,Gm58231
ENSMUST00000192165,ENSMUSG00000102402,Gm20840
ENSMUST00000366389,ENSMUSG00000141672,Gm58232
ENSMUST00000366390,ENSMUSG00000141672,Gm58232
ENSMUST00000193437,ENSMUSG00000104228,Gm35955
ENSMUST00000376351,ENSMUSG00000143362,Gm58233
ENSMUST00000195190,ENSMUSG00000103969,Gm21890
ENSMUST00000361578,ENSMUSG00000140852,Gm58234
ENSMUST00000179070,ENSMUSG00000102339,Gm21443
ENSMUST00000281876,ENSMUSG00000127385,Gm58235
ENSMUST00000281877,ENSMUSG00000127385,Gm58235
ENSMUST00000193271,ENSMUSG00000104024,Gm33571
ENSMUST00000312392,ENSMUSG00000132462,Gm58236
ENSMUST00000191507,ENSMUSG00000101105,Gm21755
ENSMUST00000267867,ENSMUSG00000125065,Gm58237
ENSMUST00000267868,ENSMUSG00000125065,Gm58237
ENSMUST00000189601,ENSMUSG00000099346,Gm20895
ENSMUST00000293965,ENSMUSG00000129465,Gm58238
ENSMUST00000190755,ENSMUSG00000101149,Gm20892
ENSMUST00000339617,ENSMUSG00000137096,Gm58239
ENSMUST00000188693,ENSMUSG00000100464,Gm21771
ENSMUST00000263728,ENSMUSG00000124442,Gm58240
ENSMUST00000263729,ENSMUSG00000124442,Gm58240
ENSMUST00000187167,ENSMUSG00000102015,Gm21476
ENSMUST00000359828,ENSMUSG00000140495,Gm58241
ENSMUST00000359829,ENSMUSG00000140495,Gm58241
ENSMUST00000190786,ENSMUSG00000100413,Gm21506
ENSMUST00000343055,ENSMUSG00000137703,Gm58242
ENSMUST00000191560,ENSMUSG00000099791,Gm20891
ENSMUST00000335704,ENSMUSG00000136427,Gm58243
ENSMUST00000191376,ENSMUSG00000101473,Gm20893
ENSMUST00000366608,ENSMUSG00000141728,Gm58244
ENSMUST00000366609,ENSMUSG00000141728,Gm58244
ENSMUST00000190072,ENSMUSG00000100473,Gm21804
ENSMUST00000359247,ENSMUSG00000140373,Gm58245
ENSMUST00000359248,ENSMUSG00000140373,Gm58245
ENSMUST00000188122,ENSMUSG00000101837,Gm20810
ENSMUST00000339648,ENSMUSG00000137099,Gm58246
ENSMUST00000339649,ENSMUSG00000137099,Gm58246
ENSMUST00000180071,ENSMUSG00000096538,Gm21853
ENSMUST00000352891,ENSMUSG00000139372,Gm58247
ENSMUST00000352892,ENSMUSG00000139372,Gm58247
ENSMUST00000352893,ENSMUSG00000139372,Gm58247
ENSMUST00000188216,ENSMUSG00000099817,Gm29317
ENSMUST00000266950,ENSMUSG00000124930,Gm29317
ENSMUST00000266951,ENSMUSG00000124930,Gm29317
ENSMUST00000189458,ENSMUSG00000101489,Gm28090
ENSMUST00000344264,ENSMUSG00000137897,Gm58249
ENSMUST00000344265,ENSMUSG00000137897,Gm58249
ENSMUST00000178112,ENSMUSG00000094623,Gm21737
ENSMUST00000312534,ENSMUSG00000132498,Gm58250
ENSMUST00000312535,ENSMUSG00000132498,Gm58250
ENSMUST00000187447,ENSMUSG00000100683,Gm28186
ENSMUST00000297696,ENSMUSG00000130024,Gm58251
ENSMUST00000297697,ENSMUSG00000130024,Gm58251
ENSMUST00000297698,ENSMUSG00000130024,Gm58251
ENSMUST00000189145,ENSMUSG00000100275,Gm28915
ENSMUST00000340244,ENSMUSG00000137178,Gm58252
ENSMUST00000188822,ENSMUSG00000100472,Gm28918
ENSMUST00000307347,ENSMUSG00000131724,Gm58253
ENSMUST00000307348,ENSMUSG00000131724,Gm58253
ENSMUST00000188351,ENSMUSG00000101858,Gm28144
ENSMUST00000260774,ENSMUSG00000123912,Gm58254
ENSMUST00000260775,ENSMUSG00000123912,Gm58254
ENSMUST00000191361,ENSMUSG00000099929,Gm28098
ENSMUST00000349512,ENSMUSG00000138747,Gm58255
ENSMUST00000191208,ENSMUSG00000101056,Gm28329
ENSMUST00000319663,ENSMUSG00000133644,Gm58256
ENSMUST00000189461,ENSMUSG00000099956,Gm29365
ENSMUST00000317739,ENSMUSG00000133432,Gm58257
ENSMUST00000189161,ENSMUSG00000101977,Gm28846
ENSMUST00000262035,ENSMUSG00000124085,Gm58258
ENSMUST00000189476,ENSMUSG00000100800,Gm21301
ENSMUST00000342280,ENSMUSG00000137546,Gm58259
ENSMUST00000185864,ENSMUSG00000100567,Gm28958
ENSMUST00000290803,ENSMUSG00000128944,Gm58260
ENSMUST00000290804,ENSMUSG00000128944,Gm58260
ENSMUST00000189047,ENSMUSG00000101789,Gm28956
ENSMUST00000292780,ENSMUSG00000129317,Gm58261
ENSMUST00000292781,ENSMUSG00000129317,Gm58261
ENSMUST00000292782,ENSMUSG00000129317,Gm58261
ENSMUST00000292783,ENSMUSG00000129317,Gm58261
ENSMUST00000292784,ENSMUSG00000129317,Gm58261
ENSMUST00000292785,ENSMUSG00000129317,Gm58261
ENSMUST00000292786,ENSMUSG00000129317,Gm58261
ENSMUST00000343234,ENSMUSG00000137732,Gm58262
ENSMUST00000343235,ENSMUSG00000137732,Gm58262
ENSMUST00000343236,ENSMUSG00000137732,Gm58262
ENSMUST00000190742,ENSMUSG00000099572,Gm28951
ENSMUST00000281715,ENSMUSG00000127354,Gm58263
ENSMUST00000281716,ENSMUSG00000127354,Gm58263
ENSMUST00000281717,ENSMUSG00000127354,Gm58263
ENSMUST00000185212,ENSMUSG00000101690,Gm28390
ENSMUST00000360548,ENSMUSG00000140632,Gm58264
ENSMUST00000186950,ENSMUSG00000101276,Gm28657
ENSMUST00000350526,ENSMUSG00000138971,Gm58265
ENSMUST00000350527,ENSMUSG00000138971,Gm58265
ENSMUST00000195399,ENSMUSG00000104468,Gm21736
ENSMUST00000378727,ENSMUSG00000143717,Gm58266
ENSMUST00000193531,ENSMUSG00000102366,Gm37044
ENSMUST00000324166,ENSMUSG00000134378,Gm58267
ENSMUST00000193134,ENSMUSG00000103909,Gm31511
ENSMUST00000370356,ENSMUSG00000142321,Gm58268
ENSMUST00000370357,ENSMUSG00000142321,Gm58268
ENSMUST00000370358,ENSMUSG00000142321,Gm58268
ENSMUST00000370359,ENSMUSG00000142321,Gm58268
ENSMUST00000370360,ENSMUSG00000142321,Gm58268
ENSMUST00000370361,ENSMUSG00000142321,Gm58268
ENSMUST00000370362,ENSMUSG00000142321,Gm58268
ENSMUST00000194721,ENSMUSG00000104207,Gm37395
ENSMUST00000318912,ENSMUSG00000133587,Gm58269
ENSMUST00000318913,ENSMUSG00000133587,Gm58269
ENSMUST00000193189,ENSMUSG00000102754,Gm38183
ENSMUST00000262693,ENSMUSG00000124234,Gm58270
ENSMUST00000262694,ENSMUSG00000124234,Gm58270
ENSMUST00000262695,ENSMUSG00000124234,Gm58270
ENSMUST00000191943,ENSMUSG00000103167,Gm38149
ENSMUST00000377974,ENSMUSG00000143577,Gm58271
ENSMUST00000377975,ENSMUSG00000143577,Gm58271
ENSMUST00000377976,ENSMUSG00000143577,Gm58271
ENSMUST00000192319,ENSMUSG00000102387,Gm38145
ENSMUST00000283178,ENSMUSG00000127594,Gm58272
ENSMUST00000283179,ENSMUSG00000127594,Gm58272
ENSMUST00000193483,ENSMUSG00000102208,Gm32033
ENSMUST00000376317,ENSMUSG00000143350,Gm58273
ENSMUST00000376318,ENSMUSG00000143350,Gm58273
ENSMUST00000376319,ENSMUSG00000143350,Gm58273
ENSMUST00000193474,ENSMUSG00000104490,Gm20770
ENSMUST00000252511,ENSMUSG00000122378,Gm58274
ENSMUST00000194806,ENSMUSG00000103112,Gm38016
ENSMUST00000377551,ENSMUSG00000143518,Gm58275
ENSMUST00000377552,ENSMUSG00000143518,Gm58275
ENSMUST00000193971,ENSMUSG00000103417,Gm33112
ENSMUST00000316812,ENSMUSG00000133267,Gm58276
ENSMUST00000316813,ENSMUSG00000133267,Gm58276
ENSMUST00000195101,ENSMUSG00000104426,Gm38369
ENSMUST00000262844,ENSMUSG00000124271,Gm58277
ENSMUST00000193716,ENSMUSG00000102304,Gm35843
ENSMUST00000265192,ENSMUSG00000124648,Gm58278
ENSMUST00000265193,ENSMUSG00000124648,Gm58278
ENSMUST00000265194,ENSMUSG00000124648,Gm58278
ENSMUST00000265195,ENSMUSG00000124648,Gm58278
ENSMUST00000265196,ENSMUSG00000124648,Gm58278
ENSMUST00000265197,ENSMUSG00000124648,Gm58278
ENSMUST00000191995,ENSMUSG00000102255,Gm36891
ENSMUST00000339660,ENSMUSG00000137106,Gm58279
ENSMUST00000339661,ENSMUSG00000137106,Gm58279
ENSMUST00000339662,ENSMUSG00000137106,Gm58279
ENSMUST00000339663,ENSMUSG00000137106,Gm58279
ENSMUST00000339664,ENSMUSG00000137106,Gm58279
ENSMUST00000339665,ENSMUSG00000137106,Gm58279
ENSMUST00000193268,ENSMUSG00000103023,Gm20910
ENSMUST00000355631,ENSMUSG00000139809,Gm58280
ENSMUST00000355632,ENSMUSG00000139809,Gm58280
ENSMUST00000189146,ENSMUSG00000100968,Gm2098
ENSMUST00000376275,ENSMUSG00000143336,Gm58281
ENSMUST00000187006,ENSMUSG00000101114,Gm28628
ENSMUST00000347244,ENSMUSG00000138340,Gm58282
ENSMUST00000193154,ENSMUSG00000102170,Gm20781
ENSMUST00000377233,ENSMUSG00000143489,Gm58283
ENSMUST00000194971,ENSMUSG00000102421,Gm37325
ENSMUST00000350956,ENSMUSG00000139067,Gm58284
ENSMUST00000350957,ENSMUSG00000139067,Gm58284
ENSMUST00000350958,ENSMUSG00000139067,Gm58284
ENSMUST00000192708,ENSMUSG00000104032,Gm20833
ENSMUST00000314746,ENSMUSG00000132899,Gm58285
ENSMUST00000314747,ENSMUSG00000132899,Gm58285
ENSMUST00000314748,ENSMUSG00000132899,Gm58285
ENSMUST00000193038,ENSMUSG00000104439,Gm20851
ENSMUST00000279825,ENSMUSG00000127056,Gm58286
ENSMUST00000279826,ENSMUSG00000127056,Gm58286
ENSMUST00000279827,ENSMUSG00000127056,Gm58286
ENSMUST00000194516,ENSMUSG00000104446,Gm30312
ENSMUST00000360786,ENSMUSG00000140681,Gm58287
ENSMUST00000192466,ENSMUSG00000103361,Gm36928
ENSMUST00000376781,ENSMUSG00000143436,Gm58288
ENSMUST00000376782,ENSMUSG00000143436,Gm58288
ENSMUST00000376783,ENSMUSG00000143436,Gm58288
ENSMUST00000192255,ENSMUSG00000102174,Gm36398
ENSMUST00000325599,ENSMUSG00000134607,Gm58289
ENSMUST00000325600,ENSMUSG00000134607,Gm58289
ENSMUST00000194582,ENSMUSG00000102613,Gm20836
ENSMUST00000258309,ENSMUSG00000123436,Gm58290
ENSMUST00000258310,ENSMUSG00000123436,Gm58290
ENSMUST00000258311,ENSMUSG00000123436,Gm58290
ENSMUST00000191348,ENSMUSG00000101475,Gm21316
ENSMUST00000297141,ENSMUSG00000129932,Gm21316
ENSMUST00000297142,ENSMUSG00000129932,Gm21316
ENSMUST00000188455,ENSMUSG00000099713,Gm21923
ENSMUST00000325447,ENSMUSG00000134574,Gm58292
ENSMUST00000325448,ENSMUSG00000134574,Gm58292
ENSMUST00000179024,ENSMUSG00000095807,Gm21405
ENSMUST00000314567,ENSMUSG00000132872,Gm58293
ENSMUST00000314568,ENSMUSG00000132872,Gm58293
ENSMUST00000179336,ENSMUSG00000096347,Gm21758
ENSMUST00000312231,ENSMUSG00000132439,Gm58294
ENSMUST00000312232,ENSMUSG00000132439,Gm58294
ENSMUST00000312233,ENSMUSG00000132439,Gm58294
ENSMUST00000312234,ENSMUSG00000132439,Gm58294
ENSMUST00000312235,ENSMUSG00000132439,Gm58294
ENSMUST00000312236,ENSMUSG00000132439,Gm58294
ENSMUST00000312237,ENSMUSG00000132439,Gm58294
ENSMUST00000312238,ENSMUSG00000132439,Gm58294
ENSMUST00000312239,ENSMUSG00000132439,Gm58294
ENSMUST00000189224,ENSMUSG00000100085,Gm21413
ENSMUST00000249196,ENSMUSG00000121548,Gm58295
ENSMUST00000189495,ENSMUSG00000100264,Gm21419
ENSMUST00000249197,ENSMUSG00000121549,Gm58296
ENSMUST00000186550,ENSMUSG00000100582,Gm21428
ENSMUST00000249199,ENSMUSG00000121550,Gm58297
ENSMUST00000190688,ENSMUSG00000101426,Gm20978
ENSMUST00000249204,ENSMUSG00000121555,Gm58298
ENSMUST00000189188,ENSMUSG00000100539,Gm20913
ENSMUST00000374358,ENSMUSG00000143007,Gm58299
ENSMUST00000374359,ENSMUSG00000143007,Gm58299
ENSMUST00000189453,ENSMUSG00000100772,Gm28350
ENSMUST00000381164,ENSMUSG00000144105,Gm58300
ENSMUST00000191609,ENSMUSG00000100692,Gm21672
ENSMUST00000299466,ENSMUSG00000130368,Gm58301
ENSMUST00000299467,ENSMUSG00000130368,Gm58301
ENSMUST00000195789,ENSMUSG00000103802,Gm21660
ENSMUST00000298334,ENSMUSG00000130159,Gm58302
ENSMUST00000298335,ENSMUSG00000130159,Gm58302
ENSMUST00000298336,ENSMUSG00000130159,Gm58302
ENSMUST00000193567,ENSMUSG00000102290,Gm21678
ENSMUST00000366572,ENSMUSG00000141717,Gm58303
