"gene_id","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000038155","Gstp2",186.481128304071,2.11360965518356,0.302302555726861,6.99170289877822,2.71569510402668e-12,8.41756854444111e-10
"ENSMUSG00000039601","Rcan2",134.825892729905,-1.64902083719477,0.237340091725982,-6.947923653365,3.707015100874e-12,1.12649647124206e-09
"ENSMUSG00000038599","Capn8",37.3057231661654,3.66372399953305,0.533701759374721,6.86474034454266,6.66123019703728e-12,1.98530279987853e-09
"ENSMUSG00000067656","Slc22a27",227.013747193467,-4.67263976955454,0.687083824702466,-6.80068370344473,1.0412380311779e-11,3.04473717116888e-09
"ENSMUSG00000042589","Cux2",110.278773466692,-3.85123598660916,0.571095925152573,-6.74358862844323,1.54521644796638e-11,4.43477120566352e-09
"ENSMUSG00000062061","Obp2a",30.8652368321814,6.22891491051444,0.925085752703638,6.73333784712383,1.65814435368236e-11,4.67234930788531e-09
"ENSMUSG00000048368","Omd",19.8690683909424,2.43665885769258,0.362065036631346,6.72989272966883,1.69788213430219e-11,4.6988888066813e-09
"ENSMUSG00000030562","Nox4",268.383360122735,2.5027133059007,0.374845103619834,6.67665999030613,2.44449182508602e-11,6.53185074227297e-09
"ENSMUSG00000038576","Susd4",277.542319143801,1.66651074601674,0.249541216336006,6.67829856119957,2.41732193812319e-11,6.53185074227297e-09
"ENSMUSG00000038656","Cyp3a16",50.0706922164639,-4.48805924752546,0.684237085201779,-6.55921659990403,5.40911865835271e-11,1.3971753494525e-08
"ENSMUSG00000091867","Cyp2a22",439.81105919086,-4.02662777346866,0.613793256653606,-6.56023462268353,5.37231825771188e-11,1.3971753494525e-08
"ENSMUSG00000022347","A1bg",2133.53012317085,-5.32980429647471,0.814404202878081,-6.54442140357249,5.97261648480336e-11,1.51743623412266e-08
"ENSMUSG00000020102","Slc16a7",1225.27964253098,-0.77832226165737,0.119074043565492,-6.53645612722712,6.29936052884879e-11,1.57463692703385e-08
"ENSMUSG00000021665","Hexb",370.776634645276,-0.793912969383311,0.121757716621742,-6.52043247369461,7.01049630427536e-11,1.72458209085174e-08
"ENSMUSG00000061906","Ugt2b38",104.420848750283,2.75135726992105,0.422126198361202,6.51785480409058,7.13199760928375e-11,1.72705779607312e-08
"ENSMUSG00000035948","Acss3",546.954050007613,-1.18452387274019,0.184774842871184,-6.41063390629418,1.44915805318515e-10,3.45523869357898e-08
"ENSMUSG00000055782","Abcd2",580.819498940352,-2.50032482181575,0.396702460515777,-6.30277114632695,2.92370437619658e-10,6.86538945792343e-08
"ENSMUSG00000062624","Cyp2c67",5992.55806588857,1.60676413452942,0.255971692771402,6.27711649336303,3.44909665751587e-10,7.97822388032551e-08
"ENSMUSG00000058620","Adra2b",66.2184522116798,-1.12783206084319,0.179836979648393,-6.27141349375565,3.57785061135367e-10,8.15434246687634e-08
