"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mybl1",14.8740317974807,-1.00368120223243,0.760256365220396,-1.32018783156319,0.186772313670004,0.59396369231985
"Vcpip1",353.500194315264,-0.265405204965126,0.205604082314313,-1.29085571637334,0.196753713490194,0.603260729652303
"1700034P13Rik",1.74140450814355,-1.0302987759792,2.48754747112922,-0.414182558498672,0.678740414182302,NA
"Gm39590",0.703101371676304,-2.56617593861171,2.960955601088,-0.866671535928728,0.386122005578696,NA
"Sgk3",121.948627623409,-0.399743441591732,0.312754714806505,-1.27813721957491,0.20120104748527,0.605873866580991
"Gm6195",1.29880219027117,-2.32146122479233,1.84030579260582,-1.26145406601433,0.207145299490879,NA
"Mcmdc2",0.531024566833873,0.210728333566776,2.6644562495308,0.0790886822044401,0.936962085606888,NA
"Snhg6",89.2982474091694,-0.0161112967109261,0.341195421764749,-0.0472201433055413,0.962337773391768,0.987523780531119
"Snord87",1.56476576572507,-1.46623663636888,1.31119301800529,-1.11824622022428,0.263461848891055,NA
"Tcf24",30.5393025043685,0.73752418098657,0.507729581475018,1.45259249784889,0.146336930261353,0.563734882114505
"Cops5",444.84018714705,-0.100698310194387,0.206520381465601,-0.487595023211596,0.62583672140965,0.847360196420912
"Cspp1",308.385421187163,0.118702565124265,0.140231545193136,0.846475484248429,0.397287544541338,0.725826091040898
"Arfgef1",1068.08195109692,-0.0248705830830807,0.187020980546763,-0.132982850428709,0.894206943404458,0.963096131295615
"Cpa6",0.349051778751568,-1.45918545755391,3.07690829332707,-0.474237552259345,0.635330517525212,NA
